energy (eV),count,cdf,cos
9.999999999999999e-06,101,[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5][0.   0.01 0.02 0.03 0.04 0.05 0.06 0.07 0.08 0.09 0.1  0.11 0.12 0.13  0.14 0.15 0.16 0.17 0.18 0.19 0.2  0.21 0.22 0.23 0.24 0.25 0.26 0.27  0.28 0.29 0.3  0.31 0.32 0.33 0.34 0.35 0.36 0.37 0.38 0.39 0.4  0.41  0.42 0.43 0.44 0.45 0.46 0.47 0.48 0.49 0.5  0.51 0.52 0.53 0.54 0.55  0.56 0.57 0.58 0.59 0.6  0.61 0.62 0.63 0.64 0.65 0.66 0.67 0.68 0.69  0.7  0.71 0.72 0.73 0.74 0.75 0.76 0.77 0.78 0.79 0.8  0.81 0.82 0.83  0.84 0.85 0.86 0.87 0.88 0.89 0.9  0.91 0.92 0.93 0.94 0.95 0.96 0.97  0.98 0.99 1.  ],[-1.   -0.98 -0.96 -0.94 -0.92 -0.9  -0.88 -0.86 -0.84 -0.82 -0.8  -0.78  -0.76 -0.74 -0.72 -0.7  -0.68 -0.66 -0.64 -0.62 -0.6  -0.58 -0.56 -0.54  -0.52 -0.5  -0.48 -0.46 -0.44 -0.42 -0.4  -0.38 -0.36 -0.34 -0.32 -0.3  -0.28 -0.26 -0.24 -0.22 -0.2  -0.18 -0.16 -0.14 -0.12 -0.1  -0.08 -0.06  -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1   0.12  0.14  0.16  0.18   0.2   0.22  0.24  0.26  0.28  0.3   0.32  0.34  0.36  0.38  0.4   0.42   0.44  0.46  0.48  0.5   0.52  0.54  0.56  0.58  0.6   0.62  0.64  0.66   0.68  0.7   0.72  0.74  0.76  0.78  0.8   0.82  0.84  0.86  0.88  0.9   0.92  0.94  0.96  0.98  1.  ]
100000.0,101,[0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5][0.   0.01 0.02 0.03 0.04 0.05 0.06 0.07 0.08 0.09 0.1  0.11 0.12 0.13  0.14 0.15 0.16 0.17 0.18 0.19 0.2  0.21 0.22 0.23 0.24 0.25 0.26 0.27  0.28 0.29 0.3  0.31 0.32 0.33 0.34 0.35 0.36 0.37 0.38 0.39 0.4  0.41  0.42 0.43 0.44 0.45 0.46 0.47 0.48 0.49 0.5  0.51 0.52 0.53 0.54 0.55  0.56 0.57 0.58 0.59 0.6  0.61 0.62 0.63 0.64 0.65 0.66 0.67 0.68 0.69  0.7  0.71 0.72 0.73 0.74 0.75 0.76 0.77 0.78 0.79 0.8  0.81 0.82 0.83  0.84 0.85 0.86 0.87 0.88 0.89 0.9  0.91 0.92 0.93 0.94 0.95 0.96 0.97  0.98 0.99 1.  ],[-1.   -0.98 -0.96 -0.94 -0.92 -0.9  -0.88 -0.86 -0.84 -0.82 -0.8  -0.78  -0.76 -0.74 -0.72 -0.7  -0.68 -0.66 -0.64 -0.62 -0.6  -0.58 -0.56 -0.54  -0.52 -0.5  -0.48 -0.46 -0.44 -0.42 -0.4  -0.38 -0.36 -0.34 -0.32 -0.3  -0.28 -0.26 -0.24 -0.22 -0.2  -0.18 -0.16 -0.14 -0.12 -0.1  -0.08 -0.06  -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1   0.12  0.14  0.16  0.18   0.2   0.22  0.24  0.26  0.28  0.3   0.32  0.34  0.36  0.38  0.4   0.42   0.44  0.46  0.48  0.5   0.52  0.54  0.56  0.58  0.6   0.62  0.64  0.66   0.68  0.7   0.72  0.74  0.76  0.78  0.8   0.82  0.84  0.86  0.88  0.9   0.92  0.94  0.96  0.98  1.  ]
200000.0,101,[0.4619991 0.4623651 0.4627431 0.4631331 0.4635351 0.4639491 0.4643751  0.4648131 0.4652631 0.4657251 0.4661991 0.4666851 0.4671831 0.4676931  0.4682151 0.4687491 0.4692951 0.4698531 0.4704231 0.4710051 0.4715991  0.4722051 0.4728231 0.4734531 0.4740951 0.4747491 0.475415  0.476093  0.476783  0.477485  0.478199  0.478925  0.479663  0.480413  0.481175  0.481949  0.482735  0.483533  0.484343  0.485165  0.485999  0.486845  0.487703  0.488573  0.489455  0.490349  0.491255  0.492173  0.493103  0.494045  0.494999  0.495965  0.496943  0.497933  0.498935  0.499949  0.500975  0.502013  0.503063  0.504125  0.505199  0.506285  0.507383  0.508493  0.509615  0.510749  0.511895  0.513053  0.514223  0.515405  0.516599  0.517805  0.519023  0.520253  0.521495  0.522749  0.524015  0.5252929 0.5265829 0.5278849 0.5291989 0.5305249 0.5318629 0.5332129  0.5345749 0.5359489 0.5373349 0.5387329 0.5401429 0.5415649 0.5429989  0.5444449 0.5459029 0.5473729 0.5488549 0.5503489 0.5518549 0.5533729  0.5549029 0.5564449 0.5579989][0.         0.00924364 0.01849472 0.02775348 0.03702016 0.046295  0.05557824 0.06487012 0.07417088 0.08348076 0.0928     0.1021288  0.1114675  0.1208163  0.1301754  0.139545   0.1489254  0.1583169  0.1677197  0.177134   0.18656    0.195998   0.2054483  0.2149111  0.2243866  0.233875   0.2433766  0.2528917  0.2624205  0.2719632  0.28152    0.2910912  0.3006771  0.3102779  0.3198938  0.329525  0.3391718  0.3488345  0.3585133  0.3682084  0.37792    0.3876484  0.3973939  0.4071567  0.416937   0.426735   0.436551   0.4463853  0.4562381  0.4661096  0.476      0.4859096  0.4958387  0.5057875  0.5157562  0.525745   0.5357542  0.5457841  0.5558349  0.5659068  0.576      0.5861148  0.5962515  0.6064103  0.6165914  0.626795  0.6370214  0.6472709  0.6575437  0.66784    0.67816    0.688504  0.6988723  0.7092651  0.7196826  0.730125   0.7405926  0.7510857  0.7616045  0.7721492  0.78272    0.7933172  0.8039411  0.8145919  0.8252698  0.835975   0.8467078  0.8574685  0.8682573  0.8790744  0.88992    0.9007944  0.9116979  0.9226307  0.933593   0.944585  0.955607   0.9666593  0.9777421  0.9888556  1.        ],[-1.   -0.98 -0.96 -0.94 -0.92 -0.9  -0.88 -0.86 -0.84 -0.82 -0.8  -0.78  -0.76 -0.74 -0.72 -0.7  -0.68 -0.66 -0.64 -0.62 -0.6  -0.58 -0.56 -0.54  -0.52 -0.5  -0.48 -0.46 -0.44 -0.42 -0.4  -0.38 -0.36 -0.34 -0.32 -0.3  -0.28 -0.26 -0.24 -0.22 -0.2  -0.18 -0.16 -0.14 -0.12 -0.1  -0.08 -0.06  -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1   0.12  0.14  0.16  0.18   0.2   0.22  0.24  0.26  0.28  0.3   0.32  0.34  0.36  0.38  0.4   0.42   0.44  0.46  0.48  0.5   0.52  0.54  0.56  0.58  0.6   0.62  0.64  0.66   0.68  0.7   0.72  0.74  0.76  0.78  0.8   0.82  0.84  0.86  0.88  0.9   0.92  0.94  0.96  0.98  1.  ]
300000.0,101,[0.4144981 0.4153216 0.4161721 0.4170496 0.4179541 0.4188856 0.4198441  0.4208296 0.4218421 0.4228816 0.4239481 0.4250416 0.4261621 0.4273096  0.4284841 0.4296856 0.4309141 0.4321696 0.433452  0.4347615 0.436098  0.4374615 0.438852  0.4402695 0.441714  0.4431855 0.444684  0.4462095  0.447762  0.4493415 0.450948  0.4525815 0.454242  0.4559294 0.4576439  0.4593854 0.4611539 0.4629494 0.4647719 0.4666214 0.4684979 0.4704014  0.4723319 0.4742894 0.4762739 0.4782853 0.4803238 0.4823893 0.4844818  0.4866013 0.4887478 0.4909213 0.4931218 0.4953493 0.4976038 0.4998853  0.5021937 0.5045292 0.5068917 0.5092812 0.5116977 0.5141412 0.5166117  0.5191092 0.5216337 0.5241851 0.5267636 0.5293691 0.5320016 0.5346611  0.5373476 0.5400611 0.5428016 0.545569  0.5483635 0.551185  0.5540335  0.556909  0.5598115 0.562741  0.5656975 0.5686809 0.5716914 0.5747289  0.5777934 0.5808849 0.5840034 0.5871489 0.5903213 0.5935208 0.5967473  0.6000008 0.6032813 0.6065888 0.6099233 0.6132847 0.6166732 0.6200887  0.6235312 0.6270007 0.6304972][0.         0.0082982  0.01661314 0.02494537 0.03329542 0.04166382  0.05005113 0.05845788 0.0668846  0.07533185 0.08380016 0.09229006  0.10080208 0.10933679 0.11789469 0.1264764  0.13508241 0.14371322  0.15236942 0.16105153 0.16976014 0.17849574 0.18725885 0.19605006  0.20486986 0.21371887 0.22259758 0.23150649 0.24044619 0.2494172  0.25842011 0.26745541 0.27652362 0.28562533 0.29476104 0.30393134  0.31313675 0.32237776 0.33165497 0.34096887 0.35032008 0.35970909  0.3691364  0.3786026  0.38810821 0.39765382 0.40723993 0.41686703  0.42653574 0.43624655 0.44600006 0.45579676 0.46563717 0.47552188  0.48545139 0.4954263  0.5054471  0.51551431 0.52562852 0.53579023  0.54600004 0.55625844 0.56656595 0.57692316 0.58733057 0.59778878  0.60829829 0.61885959 0.6294733  0.64013991 0.65086002 0.66163413  0.67246274 0.68334645 0.69428576 0.70528126 0.71633347 0.72744288  0.73861009 0.7498356  0.76112001 0.77246382 0.78386753 0.79533174  0.80685695 0.81844375 0.83009266 0.84180417 0.85357888 0.86541729  0.87732    0.88928751 0.90132032 0.91341903 0.92558414 0.93781625  0.95011586 0.96248347 0.97491968 0.98742499 1.        ],[-1.   -0.98 -0.96 -0.94 -0.92 -0.9  -0.88 -0.86 -0.84 -0.82 -0.8  -0.78  -0.76 -0.74 -0.72 -0.7  -0.68 -0.66 -0.64 -0.62 -0.6  -0.58 -0.56 -0.54  -0.52 -0.5  -0.48 -0.46 -0.44 -0.42 -0.4  -0.38 -0.36 -0.34 -0.32 -0.3  -0.28 -0.26 -0.24 -0.22 -0.2  -0.18 -0.16 -0.14 -0.12 -0.1  -0.08 -0.06  -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1   0.12  0.14  0.16  0.18   0.2   0.22  0.24  0.26  0.28  0.3   0.32  0.34  0.36  0.38  0.4   0.42   0.44  0.46  0.48  0.5   0.52  0.54  0.56  0.58  0.6   0.62  0.64  0.66   0.68  0.7   0.72  0.74  0.76  0.78  0.8   0.82  0.84  0.86  0.88  0.9   0.92  0.94  0.96  0.98  1.  ]
400000.0,101,[0.3694972 0.3706297 0.3718072 0.3730297 0.3742972 0.3756097 0.3769672  0.3783697 0.3798172 0.3813096 0.3828471 0.3844296 0.3860571 0.3877296  0.3894471 0.3912096 0.3930171 0.3948695 0.396767  0.3987095 0.400697  0.4027295 0.404807  0.4069294 0.4090969 0.4113094 0.4135669 0.4158694  0.4182169 0.4206093 0.4230468 0.4255293 0.4280568 0.4306293 0.4332468  0.4359092 0.4386167 0.4413692 0.4441667 0.4470091 0.4498966 0.4528291  0.4558066 0.4588291 0.4618965 0.465009  0.4681665 0.471369  0.4746164  0.4779089 0.4812464 0.4846289 0.4880563 0.4915288 0.4950463 0.4986088  0.5022162 0.5058687 0.5095662 0.5133087 0.5170961 0.5209286 0.5248061  0.5287285 0.532696  0.5367085 0.5407659 0.5448684 0.5490159 0.5532084  0.5574458 0.5617283 0.5660558 0.5704282 0.5748457 0.5793082 0.5838156  0.5883681 0.5929656 0.597608  0.6022955 0.6070279 0.6118054 0.6166279  0.6214953 0.6264078 0.6313653 0.6363677 0.6414152 0.6465077 0.6516451  0.6568276 0.662055  0.6673275 0.672645  0.6780074 0.6834149 0.6888673  0.6943648 0.6999073 0.7054947][0.         0.00740127 0.01482564 0.02227401 0.02974728 0.03724635  0.04477212 0.05232549 0.05990736 0.06751863 0.0751602  0.08283297  0.09053784 0.09827571 0.1060475  0.1138541  0.1216964  0.1295753  0.1374917  0.1454465  0.1534406  0.1614749  0.1695503  0.1776677  0.185828   0.1940321  0.2022809  0.2105753  0.2189162  0.2273045  0.2357411  0.2442269  0.2527628  0.2613497  0.2699885  0.2786801  0.2874254  0.2962253  0.3050807  0.3139925  0.3229616  0.3319889  0.3410753  0.3502217  0.359429   0.3686981  0.3780299  0.3874253  0.3968852  0.4064105  0.4160021  0.4256609  0.4353878  0.4451837  0.4550495  0.4649861  0.4749944  0.4850752  0.4952295  0.5054582  0.5157622  0.5261424  0.5365997  0.547135   0.5577492  0.5684432  0.5792179  0.5900742  0.601013   0.6120352  0.6231417  0.6343334  0.6456112  0.656976   0.6684287  0.6799702  0.6916014  0.7033232  0.7151365  0.7270422  0.7390412  0.7511344  0.7633227  0.775607  0.7879882  0.8004672  0.8130449  0.8257222  0.8385     0.8513792  0.8643607  0.8774454  0.8906342  0.903928   0.9173277  0.9308342  0.9444484  0.9581712  0.9720035  0.9859462  1.        ],[-1.   -0.98 -0.96 -0.94 -0.92 -0.9  -0.88 -0.86 -0.84 -0.82 -0.8  -0.78  -0.76 -0.74 -0.72 -0.7  -0.68 -0.66 -0.64 -0.62 -0.6  -0.58 -0.56 -0.54  -0.52 -0.5  -0.48 -0.46 -0.44 -0.42 -0.4  -0.38 -0.36 -0.34 -0.32 -0.3  -0.28 -0.26 -0.24 -0.22 -0.2  -0.18 -0.16 -0.14 -0.12 -0.1  -0.08 -0.06  -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1   0.12  0.14  0.16  0.18   0.2   0.22  0.24  0.26  0.28  0.3   0.32  0.34  0.36  0.38  0.4   0.42   0.44  0.46  0.48  0.5   0.52  0.54  0.56  0.58  0.6   0.62  0.64  0.66   0.68  0.7   0.72  0.74  0.76  0.78  0.8   0.82  0.84  0.86  0.88  0.9   0.92  0.94  0.96  0.98  1.  ]
500000.0,101,[0.323996  0.3250534 0.3261859 0.3273934 0.3286759 0.3300334 0.3314659  0.3329733 0.3345558 0.3362133 0.3379458 0.3397533 0.3416357 0.3435932  0.3456257 0.3477332 0.3499156 0.3521731 0.3545056 0.356913  0.3593955  0.361953  0.3645854 0.3672929 0.3700754 0.3729328 0.3758653 0.3788728  0.3819552 0.3851127 0.3883451 0.3916526 0.3950351 0.3984925 0.402025  0.4056324 0.4093149 0.4130723 0.4169048 0.4208122 0.4247947 0.4288521  0.4329846 0.437192  0.4414745 0.4458319 0.4502644 0.4547718 0.4593543  0.4640117 0.4687441 0.4735516 0.478434  0.4833915 0.4884239 0.4935313  0.4987138 0.5039712 0.5093036 0.5147111 0.5201935 0.5257509 0.5313834  0.5370908 0.5428732 0.5487306 0.5546631 0.5606705 0.5667529 0.5729103  0.5791428 0.5854502 0.5918326 0.59829   0.6048224 0.6114299 0.6181123  0.6248697 0.6317021 0.6386095 0.6455919 0.6526493 0.6597818 0.6669892  0.6742716 0.681629  0.6890614 0.6965688 0.7041512 0.7118086 0.719541  0.7273484 0.7352308 0.7431882 0.7512206 0.759328  0.7675104 0.7757678  0.7841002 0.7925076 0.80099  ][0.         0.00649049 0.01300288 0.01953866 0.02609934 0.03268643  0.03930141 0.04594579 0.05262108 0.05932876 0.06607034 0.07284733  0.07966121 0.08651349 0.09340568 0.1003393  0.10731579 0.11433669  0.12140348 0.12851767 0.13568076 0.14289426 0.15015965 0.15747844  0.16485214 0.17228223 0.17977022 0.18731761 0.19492591 0.2025966  0.21033119 0.21813118 0.22599807 0.23393337 0.24193856 0.25001515  0.25816464 0.26638853 0.27468833 0.28306552 0.29152161 0.3000581  0.30867649 0.31737828 0.32616497 0.33503806 0.34399906 0.35304945  0.36219074 0.37142443 0.38075202 0.39017501 0.3996949  0.40931319  0.41903138 0.42885097 0.43877346 0.44880035 0.45893304 0.46917313  0.47952212 0.48998151 0.5005528  0.51123749 0.52203708 0.53295307  0.54398696 0.55514025 0.56641443 0.57781102 0.58933151 0.6009774  0.61275019 0.62465138 0.63668246 0.64884495 0.66114034 0.67357013  0.68613581 0.6988389  0.71168089 0.72466328 0.73778756 0.75105525  0.76446784 0.77802682 0.79173371 0.80558999 0.81959718 0.83375677  0.84807025 0.86253914 0.87716492 0.89194911 0.90689319 0.92199868  0.93726706 0.95269985 0.96829853 0.98406462 1.        ],[-1.   -0.98 -0.96 -0.94 -0.92 -0.9  -0.88 -0.86 -0.84 -0.82 -0.8  -0.78  -0.76 -0.74 -0.72 -0.7  -0.68 -0.66 -0.64 -0.62 -0.6  -0.58 -0.56 -0.54  -0.52 -0.5  -0.48 -0.46 -0.44 -0.42 -0.4  -0.38 -0.36 -0.34 -0.32 -0.3  -0.28 -0.26 -0.24 -0.22 -0.2  -0.18 -0.16 -0.14 -0.12 -0.1  -0.08 -0.06  -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1   0.12  0.14  0.16  0.18   0.2   0.22  0.24  0.26  0.28  0.3   0.32  0.34  0.36  0.38  0.4   0.42   0.44  0.46  0.48  0.5   0.52  0.54  0.56  0.58  0.6   0.62  0.64  0.66   0.68  0.7   0.72  0.74  0.76  0.78  0.8   0.82  0.84  0.86  0.88  0.9   0.92  0.94  0.96  0.98  1.  ]
600000.0,101,[0.2924942 0.2927041 0.2930341 0.2934841 0.2940541 0.2947441 0.2955541  0.2964841 0.297534  0.298704  0.299994  0.301404  0.3029339 0.3045839  0.3063539 0.3082438 0.3102538 0.3123838 0.3146337 0.3170037 0.3194936  0.3221036 0.3248335 0.3276834 0.3306534 0.3337433 0.3369533 0.3402832  0.3437331 0.3473031 0.350993  0.3548029 0.3587328 0.3627827 0.3669527  0.3712426 0.3756525 0.3801824 0.3848323 0.3896022 0.3944921 0.399502  0.4046319 0.4098818 0.4152517 0.4207416 0.4263515 0.4320814 0.4379312  0.4439011 0.449991  0.4562009 0.4625307 0.4689806 0.4755505 0.4822404  0.4890502 0.4959801 0.5030299 0.5101998 0.5174897 0.5248995 0.5324294  0.5400792 0.547849  0.5557389 0.5637487 0.5718786 0.5801284 0.5884982  0.5969881 0.6055979 0.6143277 0.6231775 0.6321474 0.6412372 0.650447  0.6597768 0.6692266 0.6787964 0.6884862 0.698296  0.7082258 0.7182756  0.7284454 0.7387352 0.749145  0.7596748 0.7703246 0.7810944 0.7919842  0.8029939 0.8141237 0.8253735 0.8367433 0.848233  0.8598428 0.8715726  0.8834223 0.8953921 0.9074819][0.         0.00585198 0.01170937 0.01757455 0.02344993 0.02933791  0.03524089 0.04116127 0.04710145 0.05306383 0.05905081 0.06506479  0.07110817 0.07718335 0.08329273 0.08943871 0.09562369 0.1018501  0.1081203  0.1144367  0.1208017  0.1272177  0.1336871  0.1402123  0.1467957  0.1534397  0.1601467  0.1669191  0.1737593  0.1806697  0.1876527  0.1947107  0.2018461  0.2090613  0.2163587  0.2237407  0.2312097  0.238768   0.2464181  0.2541624  0.2620033  0.2699432  0.2779845  0.2861296  0.2943809  0.3027408  0.3112117  0.319796  0.3284961  0.3373144  0.3462533  0.3553152  0.3645025  0.3738176  0.3832629  0.3928408  0.4025537  0.412404   0.4223941  0.4325264  0.4428033  0.4532272  0.4638005  0.4745256  0.4854049  0.4964408  0.5076357  0.518992   0.5305121  0.5421984  0.5540533  0.5660792  0.5782785  0.5906536  0.6032068  0.6159406  0.6288574  0.6419596  0.6552496  0.6687298  0.6824026  0.6962704  0.7103356  0.7246006  0.7390678  0.7537396  0.7686184  0.7837066  0.7990066  0.8145208  0.8302516  0.8462014  0.8623726  0.8787676  0.8953888  0.9122386  0.9293194  0.9466336  0.9641835  0.9819716  1.        ],[-1.   -0.98 -0.96 -0.94 -0.92 -0.9  -0.88 -0.86 -0.84 -0.82 -0.8  -0.78  -0.76 -0.74 -0.72 -0.7  -0.68 -0.66 -0.64 -0.62 -0.6  -0.58 -0.56 -0.54  -0.52 -0.5  -0.48 -0.46 -0.44 -0.42 -0.4  -0.38 -0.36 -0.34 -0.32 -0.3  -0.28 -0.26 -0.24 -0.22 -0.2  -0.18 -0.16 -0.14 -0.12 -0.1  -0.08 -0.06  -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1   0.12  0.14  0.16  0.18   0.2   0.22  0.24  0.26  0.28  0.3   0.32  0.34  0.36  0.38  0.4   0.42   0.44  0.46  0.48  0.5   0.52  0.54  0.56  0.58  0.6   0.62  0.64  0.66   0.68  0.7   0.72  0.74  0.76  0.78  0.8   0.82  0.84  0.86  0.88  0.9   0.92  0.94  0.96  0.98  1.  ]
700000.0,101,[0.2784923 0.2778444 0.2773409 0.2769823 0.2767689 0.2767011 0.2767795  0.2770044 0.2773762 0.2778954 0.2785623 0.2793775 0.2803413 0.2814541  0.2827163 0.2841284 0.2856909 0.287404  0.2892683 0.2912841 0.2934519  0.2957721 0.2982452 0.3008714 0.3036513 0.3065853 0.3096738 0.3129172  0.3163159 0.3198704 0.3235811 0.3274484 0.3314726 0.3356544 0.3399939  0.3444918 0.3491483 0.353964  0.3589392 0.3640743 0.3693698 0.3748262  0.3804437 0.3862229 0.3921641 0.3982678 0.4045344 0.4109643 0.417558  0.4243158 0.4312381 0.4383255 0.4455783 0.4529969 0.4605818 0.4683334  0.476252  0.4843382 0.4925923 0.5010148 0.509606  0.5183664 0.5272965  0.5363965 0.5456671 0.5551085 0.5647212 0.5745056 0.5844622 0.5945913  0.6048934 0.6153688 0.6260181 0.6368417 0.6478399 0.6590131 0.6703619  0.6818866 0.6935876 0.7054653 0.7175203 0.7297528 0.7421634 0.7547523  0.7675202 0.7804673 0.7935941 0.806901  0.8203885 0.8340569 0.8479067  0.8619383 0.8761521 0.8905485 0.905128  0.919891  0.9348378 0.949969  0.9652849 0.980786  0.9964726][0.         0.00556337 0.01111522 0.01665845 0.02219596 0.02773066  0.03326547 0.03880331 0.04434712 0.04989984 0.05546442 0.06104382  0.06664101 0.07225896 0.07790066 0.08356911 0.0892673  0.09499825  0.100765   0.1065705  0.1124179  0.1183101  0.1242503  0.1302415  0.1362867  0.1423891  0.1485517  0.1547776  0.1610699  0.1674318  0.1738663  0.1803766  0.1869658  0.1936371  0.2003936  0.2072385  0.2141749  0.221206   0.228335   0.2355651  0.2428995  0.2503415  0.2578942  0.2655609  0.2733448  0.2812491  0.2892771  0.2974321  0.3057173  0.314136   0.3226915  0.3313871  0.3402261  0.3492119  0.3583477  0.3676369  0.3770828  0.3866887  0.396458   0.4063941  0.4165003  0.42678    0.4372366  0.4478735  0.4586941  0.4697019  0.4809002  0.4922925  0.5038822  0.5156727  0.5276675  0.5398701  0.552284   0.5649126  0.5777594  0.5908279  0.6041217  0.6176442  0.6313989  0.6453894  0.6596193  0.674092   0.6888112  0.7037804  0.7190031  0.734483   0.7502236  0.7662286  0.7825015  0.799046  0.8158656  0.8329641  0.850345   0.868012   0.8859688  0.904219  0.9227663  0.9416144  0.9607669  0.9802276  1.        ],[-1.   -0.98 -0.96 -0.94 -0.92 -0.9  -0.88 -0.86 -0.84 -0.82 -0.8  -0.78  -0.76 -0.74 -0.72 -0.7  -0.68 -0.66 -0.64 -0.62 -0.6  -0.58 -0.56 -0.54  -0.52 -0.5  -0.48 -0.46 -0.44 -0.42 -0.4  -0.38 -0.36 -0.34 -0.32 -0.3  -0.28 -0.26 -0.24 -0.22 -0.2  -0.18 -0.16 -0.14 -0.12 -0.1  -0.08 -0.06  -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1   0.12  0.14  0.16  0.18   0.2   0.22  0.24  0.26  0.28  0.3   0.32  0.34  0.36  0.38  0.4   0.42   0.44  0.46  0.48  0.5   0.52  0.54  0.56  0.58  0.6   0.62  0.64  0.66   0.68  0.7   0.72  0.74  0.76  0.78  0.8   0.82  0.84  0.86  0.88  0.9   0.92  0.94  0.96  0.98  1.  ]
